time/total_timesteps,time/fps,train/reward,train/reward_mean,train/reward_max,time/iterations,time/time_elapsed,train/reward_min,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/std,train/approx_kl
4511744,246,4.6302743,0.17142106592655182,43.207325,2203,18279,-59.5172,10.035201072692871,22020,-42.80587315559387,-0.0006686969645670615,27.483995938301085,0.0001,0.1,0.116162109375,0.3462512493133545,1.0597479343414307,0.0054054754
4513792,246,0.94965494,0.1787111610174179,42.91223,2204,18287,-59.32557,36.340972900390625,22030,-42.803146266937254,-0.003736217215191573,67.67467088699341,0.0001,0.1,0.079638671875,0.6576125025749207,1.0597169399261475,0.0032149367
4515840,246,4.1548285,0.23989874124526978,24.02186,2205,18295,-20.119213,38.10127639770508,22040,-42.801471614837645,-0.002560975102824159,72.03962335586547,0.0001,0.1,0.03408203125,0.6258222460746765,1.0596027374267578,0.0018609943
4517888,246,2.591042,0.11636454612016678,45.176388,2206,18304,-62.334538,14.94000244140625,22050,-42.79921793937683,-0.0021854770340723915,41.51270442008972,0.0001,0.1,0.0255859375,0.6180334687232971,1.0595875978469849,0.0022207561
4519936,246,-1.3293399,0.20764341950416565,48.63235,2207,18312,-66.67454,22.716800689697266,22060,-42.80176978111267,0.005421337674488313,44.677668833732604,0.0001,0.1,0.302197265625,0.6897451877593994,1.0598183870315552,0.025289342
4521984,246,1.4288367,0.1654408872127533,33.54359,2208,18320,-48.24191,22.297584533691406,22070,-42.80438022613525,-0.0001918452719110064,56.5699462890625,0.0001,0.1,0.082470703125,0.7915788888931274,1.0597516298294067,0.0038550778
4524032,246,3.4656582,0.13888613879680634,14.138879,2209,18328,-10.334458,44.6790885925293,22080,-42.80325832366943,-1.075166801456362e-05,73.40512828826904,0.0001,0.1,0.19033203125,0.5867834091186523,1.0598194599151611,0.0072288103
4526080,246,2.2632365,0.16842710971832275,36.465755,2210,18337,-51.761868,8.724776268005371,22090,-42.80477066040039,-0.0030143455995130354,16.806666433811188,0.0001,0.1,0.123876953125,0.48337322473526,1.059775471687317,0.003680206
4528128,246,0.93442345,0.19088925421237946,44.17052,2211,18345,-62.07325,31.494625091552734,22100,-42.808204317092894,-0.00429724725545384,76.84823861122132,0.0001,0.1,0.1283203125,0.4987868070602417,1.0601731538772583,0.0050664432
4530176,246,3.1529195,0.1860172152519226,19.710072,2212,18353,-15.055964,34.28040313720703,22110,-42.81492915153503,0.007330927957082167,76.83682141304016,0.0001,0.1,0.14345703125,0.6724672317504883,1.0601783990859985,0.004648055
4532224,246,-6.6815486,0.09395533055067062,33.559723,2213,18361,-47.86927,22.62395668029785,22120,-42.817646217346194,0.0004831506230402738,33.309527254104616,0.0001,0.1,0.293798828125,0.7061395645141602,1.0603591203689575,0.0052332664
4534272,246,-0.97152424,0.1973278522491455,40.277214,2214,18370,-56.530518,33.791831970214844,22130,-42.82011699676514,-0.001254387726658024,50.18881421089172,0.0001,0.1,0.200146484375,0.562663197517395,1.0605000257492065,0.0073682335
4536320,246,-0.8816731,0.19805236160755157,42.685154,2215,18378,-58.724426,28.203641891479492,22140,-42.82194919586182,-0.002293974118947517,63.81324505805969,0.0001,0.1,0.108935546875,0.6099002361297607,1.0604660511016846,0.004605305
4538368,246,-0.48423153,0.13403169810771942,14.045184,2216,18386,-10.568879,36.39321517944336,22150,-42.822304487228394,-0.0011943867517402395,72.79880599975586,0.0001,0.1,0.0169921875,0.5968731641769409,1.0604753494262695,0.000992126
4540416,246,3.732161,0.20063509047031403,41.821156,2217,18394,-58.264675,6.22448205947876,22160,-42.821754169464114,-0.002391223268932663,14.965974152088165,0.0001,0.1,0.179150390625,0.530236005783081,1.0603902339935303,0.0063583576
4542464,246,0.6151229,0.20381352305412292,47.58863,2218,18402,-65.45389,37.735599517822266,22170,-42.80985693931579,0.0010297451342921704,62.018527603149415,0.0001,0.1,0.237158203125,0.613194465637207,1.0596888065338135,0.011889601
4544512,246,-2.0365522,0.1834973394870758,14.220438,2219,18411,-16.983532,35.40044021606445,22180,-42.80164494514465,-0.0009764654678292572,68.5520209312439,0.0001,0.1,0.160693359375,0.7571843266487122,1.0597543716430664,0.0026569348
4546560,246,-1.453333,0.17442816495895386,44.799778,2220,18419,-62.927704,12.072248458862305,22190,-42.80256733894348,-0.0020750810537720097,23.665263628959657,0.0001,0.1,0.07216796875,0.6366361975669861,1.0598368644714355,0.0046644285
4548608,246,1.3244616,0.2127772569656372,54.06673,2221,18427,-75.381775,30.65395164489746,22200,-42.80339689254761,0.0033907692733919246,62.49845390319824,0.0001,0.1,0.33994140625,0.7060238122940063,1.0597615242004395,0.015592164
4550656,246,11.468949,0.22038611769676208,48.453327,2222,18435,-67.215355,62.81000900268555,22210,-42.801833629608154,-0.0019652459333883597,79.99758477210999,0.0001,0.1,0.028662109375,0.7659496068954468,1.0597470998764038,0.0018365082
4552704,246,1.1506435,0.13118617236614227,18.063568,2223,18444,-37.356346,32.81101989746094,22220,-42.801630067825315,-0.0028747545220539905,81.02269005775452,0.0001,0.1,0.0306640625,0.7478963136672974,1.0596938133239746,0.0024956893
4554752,246,-1.2052536,0.20389609038829803,45.212273,2224,18452,-62.75473,6.358759880065918,22230,-42.79934892654419,-0.00047180360124912115,18.57089772224426,0.0001,0.1,0.281640625,0.6411377787590027,1.0595532655715942,0.007412163
4556800,246,0.49606284,0.19440433382987976,38.879444,2225,18479,-54.998066,35.914024353027344,22240,-42.79593801498413,0.00030190534016583115,59.05896973609924,0.0001,0.1,0.17978515625,0.7950152158737183,1.0595093965530396,0.008521986
4558848,246,-4.608446,0.16914930939674377,14.930406,2226,18487,-17.714315,43.11471939086914,22250,-42.795757579803464,-0.0006256616688915528,68.88921060562134,0.0001,0.1,0.02177734375,0.69295334815979,1.0594773292541504,0.0015113848
4560896,246,2.3470545,0.18434424698352814,48.50309,2227,18496,-67.29146,11.936284065246582,22260,-42.79503555297852,-0.00294790290936362,32.514466762542725,0.0001,0.1,0.05791015625,0.7073713541030884,1.0594245195388794,0.0041213953
4562944,246,-1.3240007,0.16161513328552246,38.92124,2228,18504,-53.988052,17.79056739807129,22270,-42.79218201637268,0.0023137867188779636,53.50012397766113,0.0001,0.1,0.187548828125,0.8034142255783081,1.059343695640564,0.01704939
4564992,246,1.1430274,0.2190527617931366,22.385384,2229,18512,-17.60892,29.273469924926758,22280,-42.79059739112854,-0.002209386762115173,73.31067485809326,0.0001,0.1,0.0494140625,0.7247153520584106,1.0593270063400269,0.002316455
4567040,246,-1.0857667,0.10471294820308685,40.255066,2230,18520,-55.42283,22.20923614501953,22290,-42.79097447395325,-0.0017175650136778131,38.96041331291199,0.0001,0.1,0.038818359375,0.5487850308418274,1.059375524520874,0.0018141204
4569088,246,2.313827,0.17124131321907043,37.116512,2231,18528,-52.245445,11.355280876159668,22300,-42.79141612052918,0.00045139522990211844,43.9261271238327,0.0001,0.1,0.079150390625,0.6164249181747437,1.0594035387039185,0.0051731654
4571136,246,-0.04287791,0.17394348978996277,34.8722,2232,18537,-49.82322,24.515596389770508,22310,-42.79185962677002,-0.002129065181361511,60.92796425819397,0.0001,0.1,0.02578125,0.6894870400428772,1.059332251548767,0.0020825327
4573184,246,5.3381033,0.1488405466079712,14.2316885,2233,18545,-10.913743,30.038145065307617,22320,-42.79117755889892,-0.0030074547379626893,58.34791693687439,0.0001,0.1,0.054345703125,0.7190414667129517,1.0593829154968262,0.0023342231
4575232,246,-3.8200026,0.19411297142505646,47.693604,2234,18553,-65.51854,8.554155349731445,22330,-42.79679465293884,0.0009876703232293948,21.742047989368437,0.0001,0.1,0.2154296875,0.6760822534561157,1.0597106218338013,0.006649332
4577280,246,-2.1760917,0.17677749693393707,41.018085,2235,18561,-57.063416,24.490589141845703,22340,-42.80399622917175,-0.0032183270381210606,62.01765110492706,0.0001,0.1,0.16318359375,0.8256412148475647,1.0598945617675781,0.004580047
4579328,246,-8.5519905,0.22165587544441223,26.178804,2236,18569,-18.825409,28.588565826416016,22350,-42.80786232948303,-0.002809037099359557,64.27697477340698,0.0001,0.1,0.01943359375,0.6973029375076294,1.0599558353424072,0.001358429
4581376,246,-1.0487996,0.14912228286266327,49.208775,2237,18578,-68.24401,19.00336265563965,22360,-42.81050214767456,-0.0036087507731281223,31.841430592536927,0.0001,0.1,0.07578125,0.8018035888671875,1.0601110458374023,0.0035965533
4583424,246,-0.6638922,0.20422598719596863,45.8277,2238,18586,-64.60563,22.60068130493164,22370,-42.81321048736572,-0.0032813458528835326,48.29039144515991,0.0001,0.1,0.0744140625,0.7516975402832031,1.0601311922073364,0.0025771994
4585472,246,1.674941,0.24636203050613403,51.880787,2239,18594,-71.746315,31.02035140991211,22380,-42.81588683128357,-0.0023960093007190154,68.18974270820618,0.0001,0.1,0.122998046875,0.7251851558685303,1.0602840185165405,0.0038877
4587520,246,0.0689248,0.13742956519126892,14.074721,2240,18602,-10.758088,35.611812591552734,22390,-42.817272663116455,-0.0015782177739311009,76.55068278312683,0.0001,0.1,0.0546875,0.7762548327445984,1.0602340698242188,0.004561151
4589568,246,0.09164713,0.20131756365299225,44.244095,2241,18611,-61.15293,7.2125468254089355,22400,-42.822690105438234,-0.0014339709072373808,14.474172043800355,0.0001,0.1,0.21474609375,0.7871155738830566,1.0606471300125122,0.008075042
4591616,246,1.5673965,0.20618529617786407,49.35921,2242,18619,-68.59786,22.377580642700195,22410,-42.83069887161255,0.03265492739155888,61.338304328918454,0.0001,0.1,0.6294921875,0.7596895098686218,1.0607751607894897,0.027059916
4593664,246,-3.2487936,0.19198355078697205,16.271349,2243,18627,-19.226336,28.36072540283203,22420,-42.83100996017456,-0.0024181602901080625,66.94422717094422,0.0001,0.1,0.038720703125,0.8079577684402466,1.06074857711792,0.0022027013
4595712,246,0.98763394,0.1820192188024521,48.94712,2244,18635,-68.995316,14.59398078918457,22430,-42.83001356124878,-0.0015414171968586743,30.023562622070312,0.0001,0.1,0.09873046875,0.7058850526809692,1.0606926679611206,0.0030125885
4597760,246,0.37714657,0.21811319887638092,53.134697,2245,18643,-74.49118,26.505596160888672,22440,-42.82794198989868,0.0014465175801888109,61.26286435127258,0.0001,0.1,0.203955078125,0.7427321672439575,1.0606763362884521,0.010139856
4599808,246,19.602129,0.2110811173915863,50.282597,2246,18652,-73.95016,36.557804107666016,22450,-42.82817850112915,0.004988622068776749,77.13399376869202,0.0001,0.1,0.1025390625,0.8200581073760986,1.0606399774551392,0.004077292
4601856,246,3.3955498,0.17402364313602448,52.7982,2247,18660,-41.00131,34.308837890625,22460,-42.82921361923218,-0.0014935243074432948,71.98339757919311,0.0001,0.1,0.08916015625,0.8097026348114014,1.0607722997665405,0.0021482296
4603904,246,0.6196452,0.23229002952575684,51.52474,2248,18668,-73.14553,9.383346557617188,22470,-42.83586421012878,0.002885002811672166,25.171106338500977,0.0001,0.1,0.206494140625,0.6718307733535767,1.0614007711410522,0.024424365
4605952,246,-0.18083125,0.253836452960968,56.941338,2249,18676,-79.53951,46.7147216796875,22480,-42.851013851165774,0.006273072439944372,74.93012843132018,0.0001,0.1,0.316845703125,0.8343134522438049,1.0614670515060425,0.0072739907
4608000,246,12.835734,0.16558802127838135,15.388728,2250,18685,-17.493622,75.5365982055664,22490,-42.845469093322755,0.0027792570253950544,88.83944621086121,0.0001,0.1,0.107421875,0.803063690662384,1.0612785816192627,0.0050424505
4610048,246,-2.500589,0.19964198768138885,51.197376,2251,18693,-71.75993,11.371307373046875,22500,-42.84213914871216,0.0012588344427058474,22.858894848823546,0.0001,0.1,0.277392578125,0.8030679225921631,1.0611915588378906,0.004016914
4612096,246,-6.619154,0.20460788905620575,51.465515,2252,18701,-71.89264,26.04766082763672,22510,-42.84589037895203,-0.0029779582109767944,72.7601408958435,0.0001,0.1,0.129248046875,0.8141668438911438,1.0615198612213135,0.0054496005
4614144,246,-6.295533,0.2628294825553894,27.691557,2253,18709,-23.377478,28.271347045898438,22520,-42.85243091583252,0.001995956723112613,73.07813258171082,0.0001,0.1,0.116552734375,0.8142198324203491,1.061635136604309,0.006549343
4616192,246,0.7978138,0.13552166521549225,52.566956,2254,18718,-74.21237,24.635814666748047,22530,-42.85431561470032,-0.00228440705104731,43.771957111358645,0.0001,0.1,0.02646484375,0.7347800731658936,1.0616555213928223,0.0019331791
4618240,246,-0.5744133,0.22481116652488708,51.135357,2255,18726,-71.629555,40.33100509643555,22540,-42.855901670455935,-0.0011784832197008655,75.8560884475708,0.0001,0.1,0.148486328125,0.6114403605461121,1.0617862939834595,0.009386126
4620288,246,-1.9436414,0.2546674907207489,55.171165,2256,18734,-77.03633,37.81609344482422,22550,-42.85854730606079,0.0063072757693589665,88.98886995315551,0.0001,0.1,0.21416015625,0.7396091222763062,1.061819076538086,0.0045858975
4622336,246,-1.1432192,0.1636694371700287,16.432587,2257,18742,-12.664394,55.717952728271484,22560,-42.859147214889525,-0.0011113378393929451,110.22822484970092,0.0001,0.1,0.013671875,0.7734642028808594,1.0618497133255005,0.0014994477
4624384,246,-0.5610781,0.22193443775177002,54.79557,2258,18751,-77.54203,9.102765083312988,22570,-42.85910725593567,-0.002186380946659483,18.677406859397887,0.0001,0.1,0.231494140625,0.7874975204467773,1.061886191368103,0.0046389075
4626432,246,0.28573447,0.2398112416267395,57.00994,2259,18759,-79.7241,29.449302673339844,22580,-42.860970973968506,-0.0009722467861138284,78.15155372619628,0.0001,0.1,0.032763671875,0.7192059755325317,1.0618454217910767,0.0019514529
4628480,246,7.6960764,0.24914781749248505,29.437223,2260,18767,-22.35147,27.913818359375,22590,-42.85851001739502,-0.0007507597852963954,85.17663764953613,0.0001,0.1,0.0126953125,0.8219650387763977,1.0618221759796143,0.0009941715
4630528,246,-3.799447,0.15884758532047272,57.779648,2261,18775,-80.95062,18.962352752685547,22600,-42.85784177780151,0.0013549159426474943,38.68811137676239,0.0001,0.1,0.18388671875,0.8322859406471252,1.0617334842681885,0.0068827625
4632576,246,-0.12666783,0.227817565202713,52.676083,2262,18783,-73.62167,48.64829635620117,22610,-42.856809329986575,-0.0021368527202866973,80.82064509391785,0.0001,0.1,0.140380859375,0.7596305012702942,1.061763048171997,0.0038209269
4634624,246,-0.32030097,0.24423423409461975,52.773148,2263,18792,-74.54372,46.856727600097656,22620,-42.856939697265624,-0.003836533962748945,77.94211087226867,0.0001,0.1,0.1677734375,0.8199687600135803,1.0617146492004395,0.003957619
4636672,246,-0.91217834,0.1314387023448944,15.16656,2264,18800,-11.035383,46.57297134399414,22630,-42.85558743476868,0.0009410058497451246,86.05174188613891,0.0001,0.1,0.07021484375,0.7357847690582275,1.0615922212600708,0.0042200875
4638720,246,1.7183595,0.1942424178123474,42.595673,2265,18808,-61.123478,10.693761825561523,22640,-42.853667402267455,-0.006352669658372179,15.523261952400208,0.0001,0.1,0.11494140625,0.5868037939071655,1.0616612434387207,0.0037156893
4640768,246,0.2979234,0.21588942408561707,49.002396,2266,18816,-68.96131,40.29568099975586,22650,-42.856700849533084,0.009966514076222666,75.28654851913453,0.0001,0.1,0.2275390625,0.6953535079956055,1.0617752075195312,0.008544971
4642816,246,2.710405,0.195171520113945,14.664441,2267,18825,-17.272293,27.04578399658203,22660,-42.85303373336792,-0.001009484933456406,69.52995662689209,0.0001,0.1,0.158349609375,0.8135336637496948,1.0615166425704956,0.0038110751
4644864,246,-1.8335705,0.17422319948673248,46.87906,2268,18833,-66.0369,10.925145149230957,22670,-42.84858641624451,-0.001954128897341434,26.85847647190094,0.0001,0.1,0.105908203125,0.7358617782592773,1.0613367557525635,0.0065745623
4646912,246,2.0313542,0.2103080451488495,50.394405,2269,18841,-71.12895,36.44064712524414,22680,-42.84795126914978,0.003982547204941511,56.37927122116089,0.0001,0.1,0.224560546875,0.7652791738510132,1.0615366697311401,0.0069022328
4648960,246,-3.7983718,0.2603214383125305,25.149027,2270,18849,-19.5905,39.37602996826172,22690,-42.85229001045227,0.0016028530400944874,71.949183177948,0.0001,0.1,0.16357421875,0.8123950362205505,1.0615674257278442,0.0032833426
4651008,246,-6.9715652,0.10588239133358002,45.41235,2271,18858,-65.40418,24.71056365966797,22700,-42.85261063575744,0.003561210152111016,51.92793250083923,0.0001,0.1,0.084619140625,0.6978105902671814,1.0615839958190918,0.0035414044
4653056,246,-3.405098,0.21417564153671265,47.617462,2272,18866,-67.747604,20.632078170776367,22710,-42.85100498199463,-0.0033713872398948297,34.750305879116056,0.0001,0.1,0.095703125,0.5766634941101074,1.0614638328552246,0.0034212384
4655104,246,-0.538655,0.1930931657552719,37.681168,2273,18874,-54.013584,29.344682693481445,22720,-42.84955906867981,-0.0018227908585686237,71.06805758476257,0.0001,0.1,0.016455078125,0.8043001890182495,1.0614780187606812,0.0015581322
4657152,246,2.384438,0.1473952978849411,16.30841,2274,18882,-17.260653,37.193763732910156,22730,-42.85001430511475,0.007252285140566528,88.474729013443,0.0001,0.1,0.091357421875,0.637687087059021,1.0614902973175049,0.006827115
4659200,246,2.0304646,0.19923360645771027,42.397865,2275,18891,-60.830402,12.834424018859863,22740,-42.85177826881409,-0.00023472891480196266,22.922505128383637,0.0001,0.1,0.195361328125,0.5278819799423218,1.0616778135299683,0.0073114876
4661248,246,0.35275525,0.18949957191944122,44.521503,2276,18899,-63.409306,31.922019958496094,22750,-42.85687122344971,0.0033025448181433605,66.69676809310913,0.0001,0.1,0.05849609375,0.43485134840011597,1.0617620944976807,0.00497206
4663296,246,8.26433,0.24164055287837982,25.180971,2277,18907,-19.891119,29.442508697509766,22760,-42.857937240600585,0.00019396566785871981,64.67713813781738,0.0001,0.1,0.05068359375,0.7679606080055237,1.0618234872817993,0.0031830668
